,assay_chembl_id,molecule_chembl_id,standard_value,pIC50,canonical_smiles
44,CHEMBL674643,CHEMBL145,1200000.0,2.9208187539523753,O=C(O)/C=C/c1ccc(O)c(O)c1
45,CHEMBL674637,CHEMBL69629,6.5,8.187086643357144,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
46,CHEMBL677833,CHEMBL136492,8400.0,5.075720713938118,CN(c1ccccc1)c1ncnc2ccc(N)cc12
47,CHEMBL674643,CHEMBL77197,1100000.0,2.958607314841775,COc1cc(/C(C)=C(\C#N)C(=O)O)ccc1O
48,CHEMBL674643,CHEMBL305695,560000.0,3.2518119729937993,N#CC(C#N)=Cc1ccc(O)cc1
49,CHEMBL674643,CHEMBL76587,6500000.0,2.1870866433571443,N#CC(C#N)Cc1ccc(O)cc1
50,CHEMBL674637,CHEMBL66570,13.0,7.886056647693163,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1
51,CHEMBL674643,CHEMBL308048,800000.0,3.0969100130080562,N#C/C(=C\c1ccc(O)cc1)C(N)=O
52,CHEMBL674643,CHEMBL311119,60000.0,4.221848749616356,N#CC(C#N)=Cc1ccc(C=O)cc1
53,CHEMBL674643,CHEMBL76905,37000.0,4.431798275933005,N#CC(C#N)=Cc1cc(O)cc(O)c1
54,CHEMBL674643,CHEMBL77524,833000.0,3.0793549985932125,COc1ccc(/C=C(\C#N)C(=O)O)cc1
55,CHEMBL674637,CHEMBL305194,29.0,7.5376020021010435,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
56,CHEMBL674643,CHEMBL307250,325000.0,3.4881166390211256,COc1cc(/C=C(\C#N)C(=O)O)ccc1O
57,CHEMBL674643,CHEMBL80155,6000.0,5.221848749616356,COc1cc(C=C(C#N)C#N)cc(O)c1O
58,CHEMBL677833,CHEMBL343352,200.0,6.698970004336019,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
59,CHEMBL677833,CHEMBL52765,44.0,7.356547323513812,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
60,CHEMBL674643,CHEMBL311564,450000.0,3.3467874862246565,COc1ccc(C(O)=C(C#N)C#N)cc1
61,CHEMBL674643,CHEMBL76642,75000.0,4.1249387366083,N#C/C(=C/c1cc(O)ccc1O)C(=O)O
62,CHEMBL674637,CHEMBL308645,4.7,8.327902142064282,Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
63,CHEMBL674637,CHEMBL67003,1.8,8.744727494896694,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21
64,CHEMBL674643,CHEMBL307248,640000.0,3.193820026016113,N#CC(C#N)=Cc1ccc(NC(=O)CCC(=O)O)cc1
65,CHEMBL674643,CHEMBL310958,225000.0,3.6478174818886373,N#CC(C#N)=NNc1ccc(O)cc1
66,CHEMBL674643,CHEMBL78005,350000.0,3.4559319556497243,N#CC(C#N)=Cc1ccc2c(c1)OCO2
67,CHEMBL677833,CHEMBL134312,11.0,7.958607314841775,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1
68,CHEMBL674643,CHEMBL77243,55000.0,4.259637310505756,CCCCc1cc(/C=C(\C#N)C(N)=O)cc(CCCC)c1O
69,CHEMBL674643,CHEMBL80745,1200.0,5.920818753952375,COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O
70,CHEMBL674643,CHEMBL77778,450000.0,3.3467874862246565,N#CC(C#N)=Cc1ccc(/C=C/C(=O)O)cc1
71,CHEMBL674637,CHEMBL305246,2.8,8.55284196865778,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
72,CHEMBL674637,CHEMBL69966,18.0,7.7447274948966935,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1
73,CHEMBL679674,CHEMBL47940,3200.0,5.494850021680094,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1
74,CHEMBL674643,CHEMBL57712,1300000.0,2.886056647693163,N#CC(C#N)=Cc1cc[n+]([O-])cc1
75,CHEMBL674643,CHEMBL77869,200000.0,3.6989700043360187,COc1cc(C=C(C#N)C#N)ccc1O
76,CHEMBL674637,CHEMBL69358,1.2,8.920818753952375,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1
77,CHEMBL677833,CHEMBL137189,200.0,6.698970004336019,C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1
78,CHEMBL677833,CHEMBL137617,39.0,7.4089353929735005,C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
79,CHEMBL677833,CHEMBL137027,482.0,6.31695296176115,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1
80,CHEMBL674643,CHEMBL78257,800.0,6.096910013008056,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1
81,CHEMBL674643,CHEMBL76082,560000.0,3.2518119729937993,N#CC(C#N)=Cc1cc2c(cc1[N+](=O)[O-])OCO2
82,CHEMBL674643,CHEMBL77595,850000.0,3.070581074285707,N#C/C(=C\c1ccccc1)C(=O)O
83,CHEMBL674643,CHEMBL309334,2500.0,5.6020599913279625,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1
84,CHEMBL674643,CHEMBL310514,260000.0,3.585026652029182,N#CC(C#N)=Cc1ccc[nH]1
85,CHEMBL674637,CHEMBL304971,410.0,6.3872161432802645,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
86,CHEMBL674637,CHEMBL69071,5.9,8.229147988357855,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
87,CHEMBL677833,CHEMBL137534,38.0,7.42021640338319,CN(C)CC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
88,CHEMBL677833,CHEMBL137788,335.0,6.474955192963154,C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1
89,CHEMBL677833,CHEMBL424093,25.0,7.6020599913279625,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1
90,CHEMBL674643,CHEMBL77030,2400.0,5.619788758288394,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S
91,CHEMBL674643,CHEMBL78150,460000.0,3.337242168318426,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
92,CHEMBL674637,CHEMBL264382,1.1,8.958607314841775,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21
93,CHEMBL674643,CHEMBL308133,1500000.0,2.8239087409443187,O=C(O)C(=Cc1ccc(O)cc1)C(=O)O
94,CHEMBL674643,CHEMBL307179,160000.0,3.795880017344075,COc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O
95,CHEMBL674637,CHEMBL305782,180.0,6.7447274948966935,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O
96,CHEMBL674637,CHEMBL308672,450.0,6.346787486224656,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1
97,CHEMBL677833,CHEMBL133023,24.0,7.619788758288394,Cc1cccc(Nc2ncnc3ccc(/N=N/N(C)C)cc23)c1
98,CHEMBL674643,CHEMBL310400,375000.0,3.425968732272281,N#CC(C#N)=Cc1cccc(O)c1
99,CHEMBL677833,CHEMBL136674,71.0,7.1487416512809245,COCC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
100,CHEMBL674643,CHEMBL73820,25000.0,4.6020599913279625,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O
101,CHEMBL674643,CHEMBL79064,230000.0,3.638272163982407,N#CC(C#N)=C(O)c1ccc(O)cc1
102,CHEMBL674643,CHEMBL77803,500.0,6.301029995663981,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1
103,CHEMBL674643,CHEMBL75718,2400000.0,2.619788758288394,N#C/C=C/c1ccc(O)cc1
104,CHEMBL674643,CHEMBL77298,153000.0,3.815308569182401,COc1cc(C=C(C#N)C#N)cc(Br)c1O
105,CHEMBL679949,CHEMBL432941,8880.0,5.051587034221399,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1
106,CHEMBL674698,CHEMBL322395,3000.0,5.522878745280337,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl
107,CHEMBL679949,CHEMBL431996,56500.0,4.247951552180561,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2
108,CHEMBL679949,CHEMBL86531,29100.0,4.536107011014093,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2
109,CHEMBL677216,CHEMBL138691,2282.0,5.641684359917804,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
110,CHEMBL677216,CHEMBL139307,194.0,6.7121982700697735,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1
111,CHEMBL680019,CHEMBL322298,200.0,6.698970004336019,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21
112,CHEMBL680019,CHEMBL111434,670.0,6.173925197299173,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21
113,CHEMBL680019,CHEMBL111197,30.0,7.522878745280337,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
114,CHEMBL677216,CHEMBL136058,8.8,8.05551732784983,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1
115,CHEMBL683041,CHEMBL939,515.0,6.288192770958809,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
116,CHEMBL683041,CHEMBL95320,850.0,6.070581074285707,C#Cc1cccc(Nc2c(C#N)cnc3cc(OCCOC)c(OCCOC)cc23)c1
117,CHEMBL677391,CHEMBL292323,6500.0,5.187086643357144,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12
118,CHEMBL677216,CHEMBL545315,7.4,8.130768280269024,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl
119,CHEMBL680019,CHEMBL111365,1300.0,5.886056647693163,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1
120,CHEMBL677216,CHEMBL422292,51.0,7.292429823902063,CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
121,CHEMBL680019,CHEMBL113023,250.0,6.6020599913279625,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C
122,CHEMBL677391,CHEMBL304414,10000.0,5.0,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21
123,CHEMBL680019,CHEMBL106232,4500.0,5.346787486224656,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
124,CHEMBL680019,CHEMBL327127,90.0,7.045757490560675,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21
125,CHEMBL677390,CHEMBL293261,850.0,6.070581074285707,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
126,CHEMBL679549,CHEMBL267019,2500.0,5.6020599913279625,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21
127,CHEMBL677216,CHEMBL285063,2.7,8.568636235841012,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
128,CHEMBL677216,CHEMBL136404,7.7,8.113509274827518,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
129,CHEMBL677391,CHEMBL291979,54100.0,4.266802734893431,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21
130,CHEMBL677391,CHEMBL62843,100000.0,4.0,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21
131,CHEMBL677216,CHEMBL434827,21.0,7.6777807052660805,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
132,CHEMBL677391,CHEMBL64430,5000.0,5.301029995663981,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21
133,CHEMBL677216,CHEMBL137082,156.0,6.806875401645538,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
134,CHEMBL680019,CHEMBL324926,330.0,6.481486060122113,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1
135,CHEMBL677391,CHEMBL62176,1000.0,6.0,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21
136,CHEMBL677216,CHEMBL138363,44.0,7.356547323513812,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
137,CHEMBL677216,CHEMBL93464,8.7,8.060480747381382,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
138,CHEMBL683041,CHEMBL31965,74.0,7.130768280269024,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
139,CHEMBL677216,CHEMBL344486,64.0,7.1938200260161125,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
140,CHEMBL677216,CHEMBL138940,14.0,7.853871964321762,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1
141,CHEMBL680019,CHEMBL321193,150.0,6.823908740944319,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21
142,CHEMBL680019,CHEMBL419022,700.0,6.154901959985743,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
143,CHEMBL677216,CHEMBL344177,20.0,7.698970004336019,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
144,CHEMBL677216,CHEMBL136178,1039.0,5.983384452442823,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
145,CHEMBL677216,CHEMBL136511,2.7,8.568636235841012,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
146,CHEMBL679549,CHEMBL44,1000.0,6.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
147,CHEMBL677216,CHEMBL136102,193.0,6.714442690992226,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
148,CHEMBL680019,CHEMBL104153,220.0,6.657577319177793,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
149,CHEMBL683041,CHEMBL95774,80.0,7.096910013008056,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1
150,CHEMBL679549,CHEMBL268868,300.0,6.522878745280337,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21
151,CHEMBL679549,CHEMBL7775,8700.0,5.060480747381382,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O
152,CHEMBL677391,CHEMBL61119,5300.0,5.275724130399211,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C
153,CHEMBL680019,CHEMBL50647,220.0,6.657577319177793,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21
154,CHEMBL680019,CHEMBL320705,66.0,7.180456064458132,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
155,CHEMBL680019,CHEMBL113863,1000.0,6.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21
156,CHEMBL683041,CHEMBL553,1450.0,5.838631997765025,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
157,CHEMBL677216,CHEMBL92086,16.0,7.795880017344075,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
158,CHEMBL680019,CHEMBL109631,190.0,6.721246399047171,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21
159,CHEMBL677391,CHEMBL293913,44000.0,4.356547323513812,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21
160,CHEMBL679549,CHEMBL7914,2500.0,5.6020599913279625,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1
161,CHEMBL677216,CHEMBL334801,57.0,7.2441251443275085,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
162,CHEMBL680019,CHEMBL325589,510.0,6.292429823902063,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21
163,CHEMBL683041,CHEMBL99024,1040.0,5.982966660701219,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
164,CHEMBL677391,CHEMBL59812,20000.0,4.698970004336019,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C
165,CHEMBL677216,CHEMBL434828,77.0,7.113509274827518,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
166,CHEMBL680019,CHEMBL49596,5600.0,5.251811972993799,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
167,CHEMBL677391,CHEMBL293250,40500.0,4.392544976785332,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21
168,CHEMBL677391,CHEMBL62701,22300.0,4.651695136951839,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21
169,CHEMBL677216,CHEMBL51659,3.4,8.468521082957745,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
170,CHEMBL677216,CHEMBL135142,35.0,7.455931955649724,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
171,CHEMBL677216,CHEMBL343722,120.0,6.920818753952375,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
172,CHEMBL680019,CHEMBL448154,490.0,6.309803919971486,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21
173,CHEMBL680019,CHEMBL50470,1400.0,5.853871964321762,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
174,CHEMBL680019,CHEMBL104244,210.0,6.6777807052660805,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
175,CHEMBL677391,CHEMBL293889,4300.0,5.366531544420414,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21
